"","TCGA-A1-A0SE-01","TCGA-A1-A0SH-01","TCGA-A1-A0SJ-01","TCGA-A1-A0SK-01","TCGA-A1-A0SM-01","TCGA-A1-A0SO-01","TCGA-A1-A0SP-01","TCGA-A2-A04P-01","TCGA-A2-A04Q-01","TCGA-A2-A04R-01","TCGA-A2-A04T-01","TCGA-A2-A04V-01","TCGA-A2-A04X-01","TCGA-A2-A04Y-01","TCGA-A2-A0CM-01"
"KLHL8",1.46438479421362,1.34373814903504,2.43472716895429,0.942701861185922,1.05071456257848,1.91574107440793,1.75868512889111,-0.247203494793207,1.15872826754849,1.37051486003318,2.20234981104557,0.689123385798501,1.8641512742263,1.35683368805106,1.48127631573603
"CTTNBP2",-1.6659955288969,-0.795452360005603,0.990046985585069,-3.6730101473522,-1.64257665446503,-5.41629817589962,-1.63423851040216,-3.33890416832807,-3.47585223541875,-2.71818817985398,-4.86764418633632,-1.82395928830378,-4.76974208739697,-0.554158340808346,-4.3515037088197
"RPIA",1.21380031852518,0.866982821377264,0.855728537045918,2.57495604561216,0.81652234645396,3.07504910845236,2.3410000883797,1.9902471077441,1.76629559438191,2.00518001782635,2.87938791277531,1.55828757197792,1.47361126311315,1.44750516730555,1.97928156767993
"TNFAIP6",0.457366238116363,1.66232867860855,-0.0894751922816015,-1.31097770211883,1.29333161278161,-2.45378590739355,0.4468876587836,0.0247861896543133,0.254673752632494,1.21696874624597,-0.557984163596258,1.05162321905452,-0.0829744442359441,0.0334486336877591,1.43011818373748
"MFGE8",4.13392985524527,4.37930075241499,3.97433409994715,3.54840828842734,4.24047906257432,4.47839414340761,4.56444835069803,5.11883802168606,4.69536234235826,3.61703450355516,6.76143920911348,3.86931947467902,3.29328668793719,2.34643988590917,4.63926308833195
"ANK2",0.519695434770021,1.00173288115739,0.964487336062117,0.772802597472197,-0.495648832404596,1.33764056226194,0.706634968665523,0.257381920737089,-0.0700151948502246,-0.357101088102445,-1.13140284555552,0.152439981415475,-1.26814122632361,-0.0609655124611148,0.503072924754682
"TSC22D1",4.59595273485067,4.83020546555092,4.45143963246267,5.36004472780591,4.37897722807136,4.25663808440273,4.15483007190721,4.13237852845358,4.38588711598262,4.33022143343288,4.33757077224099,4.83799135515401,4.34920417853349,4.36960931026067,4.02903260314391
"GLS",2.03937830529473,3.24990782681846,2.66440261159461,1.80314919572428,3.00583006071963,4.08466108000604,3.8865108644253,2.83434249828837,3.18686470427345,3.48474092653896,3.54705230807222,3.00201286187075,2.4667672003912,3.19567539049045,4.70404526501593
"PTH2R",-3.60074304563971,-1.99831654475776,-5.12593893473271,-2.99684142121596,-3.56303028399582,1.29273074374693,-5.91478517873092,0.875092299879324,-6.68268352983527,-4.00831209738273,-5.85485153103919,-6.39684318259231,-3.16040576028617,-3.94039836282041,-1.00097319532068
"EIF2C3",-0.276654320989176,-0.233283120523477,-0.98264624196188,0.172482900567221,-0.0470550905160829,1.50554797480791,0.272951463233728,-0.142270180696905,-0.456621328176239,-0.944300664604009,0.905944258489299,-0.100080056548787,-0.0632994000417568,-0.291946675195049,0.659324440778806
"TIAL1",2.89470688398015,2.96985827713787,2.26321158601437,2.5082854151063,2.86457599459601,3.85930417490763,2.17586252764957,2.85793529892456,3.38509465062726,3.52751019196044,2.94445576258288,3.45892732052786,3.40237669724359,3.73261525846318,4.11603848305507
"ADAR",6.30415722629147,5.87976524712226,5.56686204068786,5.56894783999663,6.91706825507854,6.71400451075078,5.58980260467469,4.94233479241117,6.565684421848,6.40077170860214,6.27129457542016,5.5711988438677,7.07160412476308,5.77409639263219,7.3906948793864
"HDLBP",6.85762121129713,6.89669659987236,5.96739374010462,5.0958286919638,7.20404549173826,6.46977929552889,6.82508662139632,6.67289335514606,6.35483656440908,6.79518346981871,5.43375006399669,6.20822558422762,7.16654395753405,5.03410622232666,6.83959100980344
"DDX54",2.62403601611526,3.26487245985173,2.82723395200758,3.44803915918573,3.23947531369899,3.62944139940432,3.38341202255053,2.69560709820925,3.16941272152246,3.73064248084358,2.73137937906729,3.1486614399612,3.51664359409372,2.95669624464907,3.92463331082386
"ZNF215",-3.35004238032343,-2.85003728295102,-4.13347920921125,-1.70921324019049,-1.78773133796541,0.0808779777028015,-4.17708107643164,-3.33890416832807,-2.12685012013266,-4.87531017031557,-3.58984649808657,-3.84814891077693,-2.19661836073414,-4.54456143471919,-2.71086223659134
"GNRH1",-3.2129370441126,-4.27523567068071,-3.66608706410907,-4.91002617492394,-3.62989659076314,-3.68314006841757,-3.54225045030415,-2.25107516135584,-2.28359658601334,-2.34463517933758,-1.81292492182095,-2.19022232443022,-3.41584299878889,-1.9010918749141,0.781369043578286
"HIST3H2BB",-8.79414458138731,-5.61549360139655,-6.79299277871626,-5.15572285658432,-3.97634034524485,-5.86683554489938,-5.91478517873092,-5.47049120177265,-6.11289848605216,-4.00831209738273,-5.5380166692092,-11.4669748633644,-5.97341273950343,-6.89423927096575,-4.5563543611853
"FMNL3",2.53444926056121,3.33210969395836,1.87746411858761,3.02610396028675,2.82393309628536,2.50771383847141,2.45478358855553,2.55470064625432,3.13438133859595,2.46052528729272,1.8482055303164,3.23733743739497,2.38068406781446,2.81299081854697,2.8895754124583
"LRRN4CL",-2.1634623838182,-1.48427852700002,-2.49919571683052,-8.059853937553,-1.65123173176497,-5.17896841212956,-3.57690806330176,-3.24897256061044,-3.76846794220835,-3.18625878856744,-5.05846211570504,-1.59344769830122,-3.88320258197453,-2.73475607216416,-5.43928211204832
"VSIG8",-6.63316925080602,-8.62022231775193,-8.65663379690726,-7.51060371071707,-6.97164775487711,-11.3346367013878,-7.28985042826145,-4.82555516857302,-7.63808628937939,-11.3336265482046,-6.82965163853005,-8.27351849761479,-8.40376647480036,-4.8470324565097,-6.63259327450283
"ZNF644",2.70396554336119,2.53191638105293,2.57539280710345,2.89148025897653,3.22624687702213,3.98078525142058,3.2228494825225,2.55970197965234,2.2889049562132,1.95069873855374,3.42725079643357,2.91988982435053,2.72560722549313,3.15392224686067,3.59429211393309
"NEK11",1.38667460788915,0.627462811871515,0.326284347879475,-1.47535319929004,0.634412666140098,1.79298658394691,-0.990102676967166,-0.696946964643517,0.196507698080888,0.650301909235202,-1.07873006578898,0.778989558299354,0.796997456868419,0.303535007069654,0.878705804434103
"SCD",5.23775261308736,7.3972726583594,6.63118667663013,4.61020143702194,8.28560904031316,5.30273037166352,4.82146396973216,4.48748700733131,3.1172431412685,7.08157644392658,3.2148843170078,3.81753724562288,7.07254927185135,6.93948754588625,4.751877052589
"ZNF184",0.654844536616365,0.600107778295792,0.360982071687406,1.63270018499838,0.66959512774975,2.70670057974393,1.4040676081406,0.880083282841668,0.871464363623677,1.5814199790111,1.55734162174671,0.872685328033944,1.68961329031105,0.557005096672094,1.25107465496603
"CPEB4",2.5811146283372,1.55573733381946,3.91009588200989,1.53149948731526,3.00995388067659,1.90449010044602,0.882722352649169,2.33732210317181,1.44264932614659,4.3857116791195,0.941443006589052,1.95197323017886,1.46415218020996,2.57455623531917,1.71722155163965
"HERC4",2.25802529786649,2.64691645380664,2.14018793774841,2.06795786876938,2.66590846307666,1.85692039766618,1.61928167201648,2.52904862866472,2.21318664266617,3.01666542952549,1.97130124113574,2.78721390682983,2.86253802773708,3.05891017509871,3.32279846458165
"ADAM22",-1.47352048648714,-1.40539295997294,-0.753289526533607,0.279531274703417,-2.28404426853698,0.0894193335964761,0.376189484276728,-4.58648622876424,-1.18079611665212,0.693512294484323,-2.85500437239619,-2.57944350017348,-1.1978104554245,-3.06082789980946,-3.9390548212424
"PPPDE1",3.06820375211702,3.55480177237855,3.38587943774287,3.04107954421938,4.3115287185188,4.18836606523037,3.78356656479987,3.7553639569893,3.57940172563098,3.19440113774157,4.54546133877777,2.84094569039305,3.16737897298544,3.28174604533673,3.74563252209711
"CADM4",2.90641885850983,2.08595262952153,1.7613488253008,3.24979419909883,2.64793844050107,3.22826370695989,3.85273449766597,3.17871230639636,2.7184605421275,2.11208515595791,2.33384622771967,3.2412555978414,2.6236918944408,1.25151106241095,-1.01036484028395
"GIN1",-0.550561210859564,-0.954839736548257,-0.116496903548331,-0.820514157335121,-0.705005390685439,-0.572530437308149,-1.31621468022081,-1.07747401633819,-0.70006739236202,0.244812190469011,-1.1247133353879,-0.0178953616828359,0.324975173384675,-0.0278086530881261,-0.682997808922331
"BNIP3L",4.64672705026548,4.30337817067361,5.021658001584,2.98555648246764,3.96920707460521,3.3359801607333,3.35768524779867,2.58819345832875,3.25755399954391,5.0958394652542,2.65624260306017,4.01873094575862,3.71620652897884,3.08876385417113,3.73126361936111
"ANKRD17",4.31335503854678,4.5346399546325,4.00580312284837,4.21795960497577,3.85502589023409,5.32678635621289,4.06988253573409,4.3137012186836,4.23477173402438,3.41431789740272,5.09860992952076,3.84467270918946,4.20271944024012,3.80717479521849,4.13266722791661
"ZNF562",1.69882676314013,1.48387604528414,0.876433695152661,2.25587910839994,1.70804250107314,2.78854092668671,1.58050082388596,1.9409434062797,1.36687818795538,1.90817401932158,2.01285051978488,1.15966503929021,1.40887713772096,2.15823404982524,1.92611576533084
"CAMK2N1",3.51967981285808,3.55945242477589,3.34591758647619,4.37431472459415,2.7652072797937,-1.56721694282564,0.240979693504879,0.107975439520213,0.889933779728853,3.77772017900654,2.66929367609168,3.96602746198976,1.11628006185695,4.3843801231987,1.61556148306455
"ZNF599",-0.542321613196211,-0.846650126917608,-0.414638613673375,-0.404547131904786,-0.832110433769697,-0.627463958217949,-0.542079190348127,-1.1468492908792,-0.733602777988721,-0.237694218715424,-0.735169205879708,0.267306287319887,-1.24136349248384,-0.918385317187648,-1.16960287381885
"DFFA",1.55261991238644,1.21510581194622,0.78448147269396,2.08340589326583,0.41976326966889,2.55408980728102,2.87696834041304,2.44059723787109,1.59563667872705,0.752391548841692,1.8869158533308,1.70815672544676,1.65914438064442,1.24289138631231,2.26173743045085
"SFXN2",3.2097028751391,1.77199250909112,0.730534978651088,-1.43416066408346,0.996326497076252,3.20585148154784,-1.56304110909975,0.612605613734493,1.23005093496366,2.7765794190836,1.90500979887608,3.05693816783844,3.07541093447379,1.5418767881311,1.64277962264356
"TMEM141",3.05536519497157,2.64382844681146,1.94326987920134,-0.580635137848518,1.85816966986894,2.00799054190705,2.4648799347684,2.70319567416313,2.69921480072924,2.81736699239741,3.01051864004953,3.38174538137335,4.21445341026374,3.40827465693104,1.92488444062816
"PFKFB2",2.54628685905544,2.34111053923012,1.36203840936369,0.0227395162543385,3.57741494037319,1.91893958815937,2.05377936968774,2.29216504898016,2.01709361577017,2.09227853637761,2.28445591787993,0.00711433650579441,0.801296613106881,1.73688536230282,1.57374603516193
"PDZD4",-1.96317866864454,-1.380027263772,-0.857703470217928,3.32470083445842,-0.153716427985291,-1.2190103669467,-2.10464547503573,-1.31919307745938,-2.57631114364898,-4.76107031422537,-1.74979472058414,-3.62681379622353,-3.06340891374557,-1.87942178894878,-2.45862901441973
"PPP2R5A",3.70739225957138,3.05910577441804,3.24503660364547,0.954381865675703,3.69220305490463,3.70341531332538,2.29083251282447,3.73622384317539,3.15781835730523,4.738036668168,3.02036097400037,3.48363980827553,2.67144523654788,4.39247486979392,3.58301677453222
"ENAH",5.45834791299985,5.48710495089623,4.05412439991081,4.10838283304778,5.82635203258223,6.52099845754009,4.75662543191209,5.98920485571818,5.03277111944579,5.21467273407571,5.39608367704395,5.0268904968672,4.81424042792965,2.96358112330919,5.56016605696687
"JUP",6.060782145543,6.32810057972559,6.72243853890335,4.82212279313817,4.94067361378877,5.95547656004716,5.00417289278679,5.08897272043029,5.16481372759171,6.6506770146948,5.32692280691752,6.69118503668924,5.1741892856072,5.68685103843778,5.85874498406934
"DNAJC19",1.42605286628906,1.80922207794381,1.47382750227628,1.03970205898791,0.791187904881378,2.14677779210431,1.25195817763126,2.07212600378069,1.51344786679465,2.16270696644791,2.45267569559116,2.63039824716151,1.72398818819268,1.91486068439935,1.54998073331595
"MEGF10",-0.768723828095625,-0.00934379011928854,-1.34852901688825,0.744677916124493,1.22756804958876,-3.60756033420002,-0.0715679461304699,-1.52811596124777,-3.20106477751388,-2.54276330237597,-0.165820347244248,-3.73324091610689,-2.72988783409536,-3.08542270805904,-2.68055909330581
"DPP6",-5.97110921256637,-6.44609324813539,-6.22400854614573,2.22674525217447,-6.6607085650842,-11.3346367013878,-1.62514492185357,-4.28890251837711,-7.63808628937939,-6.82684690763679,-8.68686938568341,-11.4669748633644,-8.40376647480036,-8.7460240372457,-11.4751699052735
"GLI2",0.156929465941329,1.31813841115145,-1.77391723914182,-1.22649893807453,-0.81255907546282,-3.46733324762786,-1.92651153309044,-0.575818702334699,0.285692848152813,-1.77440626009321,-0.0759652040359491,-0.600499560843491,-2.21386970233512,-1.83703120006579,-2.01879084647466
"KIF14",0.485848956031437,-0.384807546313991,0.0718217409661932,1.9607281413844,0.620096106754935,3.2314831177999,1.57656456534371,0.368101920443229,1.13414863778806,1.52061577835922,2.36091286378574,-0.389958905915902,-1.22378467318803,0.0133171607927798,2.44899476149178
"GLB1",3.31493664412457,3.71785603723506,3.26185580942409,1.6016759413762,3.60833324386884,4.36482605996388,2.71453192384618,1.54649610616123,3.13399786940831,3.4127977066516,3.77254104176174,3.28707134325045,3.4164582645774,3.71313447769713,3.39705362939416
"FAM60A",2.47855011540217,1.70936736676384,2.76822676688679,5.08206738454087,0.251169773894748,5.09837566843853,5.50173756521065,4.63077473259494,3.59073679260816,2.94274754386759,4.31683227995057,3.65100006192404,2.07325222993501,3.22785471995986,4.11765610965923
"SNX18",2.58299913521937,3.18553341268764,2.72464227075887,1.08172566970768,2.4737710410582,2.78372416023653,2.07693715802579,2.28653707471353,2.61234523742674,2.42194707279636,1.65096163460119,2.2417486613542,2.69935630324769,2.11367931927881,2.34327226967476
"GSS",2.85898968116949,2.8436598184821,2.97835770924411,2.39951186034483,2.47426849156593,3.15826397216146,3.25737404462543,2.08190641945807,3.39256203803304,3.39981115767252,2.91269514651894,2.52683869945908,3.60009206051608,3.16699866513447,2.00863881969327
"SPPL2A",2.24260899356562,2.4470658753648,2.2612448322329,1.07817115078795,2.15173826427114,1.37771231556268,1.31355716784478,1.90344039323249,2.06664353372815,2.22032882704857,1.45499078133219,2.29349082307529,3.4609571120872,2.98589042225202,2.5370567203
"VAV2",3.05434668494909,3.50914958366607,3.46718551811895,4.05151559194004,2.71809337926465,2.41546394083164,3.86145522012125,1.16000245216549,3.12076610100314,2.69199994530851,3.53917462572317,3.46156849421063,2.90210615306669,3.3061831579776,3.2844267350698
"SLC25A21",-4.04073778625619,-5.62659552966183,-4.39478535412161,-2.53058667599544,-1.92563584999591,0.0189391187093726,-1.65241713118727,-4.91401632742712,-7.52105599340943,-3.61489504767862,-7.17405667071809,-4.8612138712913,-2.98106965011652,-5.6916839293449,-6.97105804126469
"ERGIC2",2.12271127161567,2.4334198524022,1.71803092250232,1.83438743062657,2.58021837195734,4.52571213744509,3.44662915829265,3.43293461928185,2.78608830938256,2.06447152684805,3.0169615470142,1.93252257338198,3.13325454779592,2.25815606795628,2.73973003229946
"ATP8B2",2.71173790008303,3.01557022671973,1.70361975670732,1.41516716402496,4.52347904040155,2.24115754714723,0.367103704812207,0.994967146061328,1.93587276452319,1.21870969211837,2.08243980411538,2.63508531238312,1.34552362019771,1.69235831895938,1.67682776396611
"MRPS23",1.81482827046718,2.17635096578107,2.5045585391481,2.06257154839308,2.99095560135567,3.7337010776642,2.13763697767705,1.32830832696018,2.80518981150774,3.95189928571497,2.16734345248836,2.40197093242081,3.85450832972361,2.82567093291233,2.69202993801046
"CLCN5",-0.592485384383551,0.412049919165089,0.753103045767835,-0.618587236340885,0.150167123605938,2.46936259120608,0.554859517401289,2.20932250497813,1.1185705518018,0.400181952908142,1.57079909422846,-1.41674799633124,0.491199686541067,0.991211439155248,1.30318365955369
"BCLAF1",4.3610856981242,4.43945560928533,4.6603774087375,5.22486378502376,3.99162330963008,4.58354498841908,4.53610059889772,4.32883907326382,4.23603553711597,4.69725220112655,4.464587813328,4.2202158781624,4.29173316729951,4.73918040107001,5.08024518385348
"DNAH11",-5.94309587058417,-6.73415808099724,-1.9203905117284,-3.31174493102993,-6.1620649257744,-3.28434180214871,-2.84025011281747,0.734045794862449,-11.6759955874552,-11.3336265482046,-0.284020800740343,-6.76121808131458,-7.46130625923571,-4.80556650974812,-6.6050024908109
"TFEB",0.781695888229666,1.39116097587244,0.133329476154696,1.10636469868874,1.638717142941,-1.17742620948596,0.564827635374223,1.52753569629999,2.03711830196174,0.545991926016351,1.40616378491909,0.451680449880001,1.40605706223489,-0.101159138915311,0.886317746869545
"SPAG8",-3.67087602581553,-4.47556407492005,-4.1897615756593,-6.14159898894625,-4.06609136582531,-4.18912227179161,-4.40713687550007,-4.48032368517875,-3.20106477751388,-4.99934432290933,-5.40238831219292,-3.48057530587834,-2.72988783409536,-4.18426994151248,-5.24935514563493
"RUNX2",1.50172425737882,3.3346972625108,0.593436139245417,0.229138083261281,2.83272507537454,-1.39846992340864,0.220947002484663,0.116459136683882,1.05124248793445,1.3436407490842,-0.200574180644181,1.45301168860665,0.210030390924481,0.272412694668567,1.15141387698364
